market,symbol,unix,open,high,low,close,volume
USDM,BTC/USDT,1669808100000,16885.5,16885.6,16874.8,16881.0,480.571
USDM,BTC/USDT,1669808400000,16881.0,16881.0,16865.4,16873.2,1062.962
USDM,BTC/USDT,1669808700000,16873.3,16877.9,16860.0,16861.4,1127.449
USDM,BTC/USDT,1669809000000,16861.5,16875.4,16858.0,16870.9,560.229
USDM,BTC/USDT,1669809300000,16870.8,16877.0,16868.1,16871.4,380.333
USDM,BTC/USDT,1669809600000,16871.3,16879.5,16866.3,16870.0,741.353
USDM,BTC/USDT,1669809900000,16870.1,16876.8,16866.8,16869.2,429.14
USDM,BTC/USDT,1669810200000,16869.3,16876.1,16869.2,16873.4,276.993
USDM,BTC/USDT,1669810500000,16873.3,16875.6,16870.1,16874.1,398.911
USDM,BTC/USDT,1669810800000,16874.2,16877.7,16861.8,16863.8,674.28
USDM,BTC/USDT,1669811100000,16863.9,16870.0,16859.3,16865.6,613.943
USDM,BTC/USDT,1669811400000,16865.6,16871.4,16860.0,16867.1,550.471
USDM,BTC/USDT,1669811700000,16867.1,16867.1,16821.8,16832.2,2956.549
USDM,BTC/USDT,1669812000000,16832.3,16850.0,16832.2,16848.1,1210.591
USDM,BTC/USDT,1669812300000,16848.2,16850.0,16830.7,16838.9,1046.665
USDM,BTC/USDT,1669812600000,16838.9,16841.3,16827.7,16830.5,838.193
USDM,BTC/USDT,1669812900000,16830.5,16832.7,16750.8,16771.2,8489.804
USDM,BTC/USDT,1669813200000,16771.2,16808.0,16761.3,16807.9,4433.884
USDM,BTC/USDT,1669813500000,16808.0,16808.0,16779.8,16781.2,1678.512
USDM,BTC/USDT,1669813800000,16781.1,16839.2,16781.1,16824.9,2782.052
USDM,BTC/USDT,1669814100000,16824.9,16859.0,16822.6,16845.9,5750.502
USDM,BTC/USDT,1669814400000,16845.3,16888.5,16845.3,16878.1,3052.221
USDM,BTC/USDT,1669814700000,16878.0,16882.0,16862.7,16879.3,1573.214
USDM,BTC/USDT,1669815000000,16879.3,16882.7,16763.4,16787.3,9611.06
USDM,BTC/USDT,1669815300000,16787.2,16819.8,16787.2,16806.8,2867.95
USDM,BTC/USDT,1669815600000,16806.7,16825.6,16802.1,16816.1,1511.037
USDM,BTC/USDT,1669815900000,16816.1,16824.2,16797.4,16805.3,1326.962
USDM,BTC/USDT,1669816200000,16805.4,16810.1,16786.0,16804.6,1904.94
USDM,BTC/USDT,1669816500000,16804.6,16804.6,16793.0,16802.9,844.966
USDM,BTC/USDT,1669816800000,16802.9,16815.0,16798.6,16813.8,1085.638
USDM,BTC/USDT,1669817100000,16813.9,16828.9,16813.3,16820.0,1342.169
USDM,BTC/USDT,1669817400000,16820.1,16823.9,16815.2,16819.4,525.328
USDM,BTC/USDT,1669817700000,16819.4,16829.3,16819.3,16824.2,515.828
USDM,BTC/USDT,1669818000000,16824.8,16824.8,16807.1,16821.9,789.141
USDM,BTC/USDT,1669818300000,16821.8,16828.8,16811.0,16819.8,948.569
USDM,BTC/USDT,1669818600000,16819.9,16878.0,16812.6,16850.5,3676.139
USDM,BTC/USDT,1669818900000,16850.4,16850.4,16811.0,16819.9,2187.042
USDM,BTC/USDT,1669819200000,16820.0,16856.0,16819.0,16845.4,1897.881
USDM,BTC/USDT,1669819500000,16845.3,16849.7,16825.2,16835.6,843.553
USDM,BTC/USDT,1669819800000,16835.7,16848.0,16833.0,16837.3,827.743
USDM,BTC/USDT,1669820100000,16837.3,16847.0,16832.9,16838.5,653.984
USDM,BTC/USDT,1669820400000,16838.5,16841.5,16789.0,16817.9,3063.863
USDM,BTC/USDT,1669820700000,16817.9,16829.5,16816.7,16829.3,828.886
USDM,BTC/USDT,1669821000000,16829.4,16839.7,16818.4,16819.6,1081.301
USDM,BTC/USDT,1669821300000,16819.7,16827.0,16816.3,16817.9,611.315
USDM,BTC/USDT,1669821600000,16818.0,16821.5,16808.4,16821.0,860.672
USDM,BTC/USDT,1669821900000,16821.0,16821.0,16802.0,16808.0,840.603
USDM,BTC/USDT,1669822200000,16808.1,16823.5,16807.6,16823.4,621.584
USDM,BTC/USDT,1669822500000,16823.5,16837.4,16820.7,16831.2,799.679
USDM,BTC/USDT,1669822800000,16831.2,16845.0,16831.2,16834.7,1147.473
USDM,BTC/USDT,1669823100000,16834.7,16845.0,16828.9,16841.1,843.845
USDM,BTC/USDT,1669823400000,16841.1,16849.9,16839.6,16844.5,786.769
USDM,BTC/USDT,1669823700000,16844.5,16860.9,16842.3,16856.8,1071.743
USDM,BTC/USDT,1669824000000,16856.8,16868.1,16840.7,16842.0,1675.987
USDM,BTC/USDT,1669824300000,16842.0,16855.7,16841.4,16855.7,710.653
USDM,BTC/USDT,1669824600000,16855.6,16879.1,16851.7,16864.3,1825.189
USDM,BTC/USDT,1669824900000,16864.4,16899.1,16854.8,16857.8,2705.898
USDM,BTC/USDT,1669825200000,16857.8,16882.9,16849.0,16879.4,1180.387
USDM,BTC/USDT,1669825500000,16879.4,16882.0,16861.5,16869.1,908.888
USDM,BTC/USDT,1669825800000,16869.1,16883.0,16864.6,16870.3,845.243
USDM,BTC/USDT,1669826100000,16870.1,16875.0,16849.0,16866.8,1175.95
USDM,BTC/USDT,1669826400000,16866.8,16895.3,16820.2,16830.0,3953.997
USDM,BTC/USDT,1669826700000,16830.0,16848.0,16829.0,16848.0,959.289
USDM,BTC/USDT,1669827000000,16848.0,16849.0,16837.5,16843.8,597.019
USDM,BTC/USDT,1669827300000,16843.9,16858.6,16840.0,16853.4,669.995
USDM,BTC/USDT,1669827600000,16853.3,16869.7,16850.3,16855.4,1043.066
USDM,BTC/USDT,1669827900000,16855.5,16855.6,16833.6,16840.0,736.488
USDM,BTC/USDT,1669828200000,16839.9,16844.6,16831.4,16840.7,525.85
USDM,BTC/USDT,1669828500000,16840.8,16840.8,16811.0,16819.7,1346.441
USDM,BTC/USDT,1669828800000,16819.7,16819.7,16710.3,16739.5,10301.279
USDM,BTC/USDT,1669829100000,16739.5,16762.7,16720.0,16757.8,4993.073
USDM,BTC/USDT,1669829400000,16757.7,16762.7,16730.2,16762.3,2271.162
USDM,BTC/USDT,1669829700000,16762.3,16773.2,16753.0,16770.6,1742.292
USDM,BTC/USDT,1669830000000,16770.7,16786.8,16761.5,16776.0,1186.908
USDM,BTC/USDT,1669830300000,16775.9,16783.0,16763.0,16775.7,804.752
USDM,BTC/USDT,1669830600000,16775.6,16778.8,16762.0,16778.7,723.717
USDM,BTC/USDT,1669830900000,16778.8,16787.9,16772.5,16782.1,753.336
USDM,BTC/USDT,1669831200000,16782.0,16782.1,16758.9,16761.0,1128.013
USDM,BTC/USDT,1669831500000,16761.1,16766.8,16746.5,16757.4,1264.382
USDM,BTC/USDT,1669831800000,16757.5,16781.8,16755.1,16781.7,939.305
USDM,BTC/USDT,1669832100000,16781.7,16781.7,16765.1,16765.5,671.396
USDM,BTC/USDT,1669832400000,16765.4,16779.1,16762.0,16770.9,710.034
USDM,BTC/USDT,1669832700000,16770.9,16771.3,16725.3,16734.0,1972.354
USDM,BTC/USDT,1669833000000,16734.0,16866.2,16700.0,16827.1,20430.842
USDM,BTC/USDT,1669833300000,16827.2,16977.6,16813.2,16916.8,14108.849
USDM,BTC/USDT,1669833600000,16916.9,16930.0,16834.5,16867.6,7629.566
USDM,BTC/USDT,1669833900000,16867.7,16928.6,16823.9,16911.0,7063.328
USDM,BTC/USDT,1669834200000,16911.0,16919.4,16870.0,16893.9,3211.467
USDM,BTC/USDT,1669834500000,16893.9,16938.9,16890.1,16913.4,3734.681
USDM,BTC/USDT,1669834800000,16913.4,17019.8,16911.0,17009.7,8590.345
USDM,BTC/USDT,1669835100000,17009.8,17009.9,16960.0,16965.3,4683.197
USDM,BTC/USDT,1669835400000,16965.4,17058.0,16965.3,17031.3,7141.758
USDM,BTC/USDT,1669835700000,17031.3,17138.7,16991.2,17131.1,15599.357
USDM,BTC/USDT,1669836000000,17131.0,17136.8,17056.9,17074.8,6343.956
USDM,BTC/USDT,1669836300000,17074.9,17124.3,17057.0,17105.8,4091.522
USDM,BTC/USDT,1669836600000,17105.9,17107.0,17034.5,17060.6,5482.207
USDM,BTC/USDT,1669836900000,17060.2,17068.8,17025.9,17031.7,3177.979
USDM,BTC/USDT,1669837200000,17031.6,17046.1,17005.2,17016.4,2701.329
USDM,BTC/USDT,1669837500000,17016.3,17046.6,17010.1,17030.0,2400.855
USDM,BTC/USDT,1669837800000,17030.0,17059.8,17028.0,17048.2,1949.018
USDM,BTC/USDT,1669838100000,17048.2,17052.7,17027.6,17051.5,1146.23
USDM,BTC/USDT,1669838400000,17051.5,17057.9,17026.4,17034.9,1530.494
USDM,BTC/USDT,1669838700000,17035.0,17047.6,17026.2,17038.5,1209.016
USDM,BTC/USDT,1669839000000,17038.6,17045.7,17027.5,17033.8,761.316
USDM,BTC/USDT,1669839300000,17033.9,17067.6,17029.9,17063.5,1767.565
USDM,BTC/USDT,1669839600000,17063.5,17066.3,17052.9,17058.5,1188.725
USDM,BTC/USDT,1669839900000,17058.6,17073.1,17052.3,17054.5,1221.069
USDM,BTC/USDT,1669840200000,17054.5,17060.3,17032.3,17054.7,1520.165
USDM,BTC/USDT,1669840500000,17054.8,17060.4,17038.1,17042.6,1335.761
USDM,BTC/USDT,1669840800000,17042.6,17048.0,17022.5,17034.5,1144.013
USDM,BTC/USDT,1669841100000,17034.5,17047.0,17026.3,17029.8,948.368
USDM,BTC/USDT,1669841400000,17029.8,17042.7,17026.9,17036.2,764.581
USDM,BTC/USDT,1669841700000,17036.1,17092.6,17036.1,17090.9,2144.732
USDM,BTC/USDT,1669842000000,17090.9,17097.2,17049.5,17060.3,2595.003
USDM,BTC/USDT,1669842300000,17060.3,17082.9,17040.0,17042.3,1280.149
USDM,BTC/USDT,1669842600000,17041.5,17048.3,17033.3,17039.3,1016.69
USDM,BTC/USDT,1669842900000,17039.2,17066.8,17022.2,17033.7,2821.731
USDM,BTC/USDT,1669843200000,17033.7,17040.0,17018.0,17029.0,1434.34
USDM,BTC/USDT,1669843500000,17029.1,17040.0,17028.8,17034.7,694.011
USDM,BTC/USDT,1669843800000,17034.6,17055.0,17024.7,17051.0,1317.931
USDM,BTC/USDT,1669844100000,17051.0,17067.0,17046.2,17050.9,1123.363
USDM,BTC/USDT,1669844400000,17050.9,17064.2,17041.3,17058.1,795.427
USDM,BTC/USDT,1669844700000,17058.2,17085.9,17050.0,17068.1,2136.158
USDM,BTC/USDT,1669845000000,17068.2,17084.7,17066.5,17077.0,819.148
USDM,BTC/USDT,1669845300000,17077.0,17100.0,17076.1,17095.8,1794.699
USDM,BTC/USDT,1669845600000,17095.7,17098.2,17080.0,17091.5,1104.424
USDM,BTC/USDT,1669845900000,17091.5,17100.0,17084.9,17093.2,834.192
USDM,BTC/USDT,1669846200000,17093.2,17098.7,17067.3,17086.3,1030.963
USDM,BTC/USDT,1669846500000,17086.4,17086.5,17070.1,17071.3,658.247
USDM,BTC/USDT,1669846800000,17071.3,17096.2,17071.3,17089.0,667.686
USDM,BTC/USDT,1669847100000,17089.0,17099.9,17085.6,17098.3,732.614
USDM,BTC/USDT,1669847400000,17098.2,17111.0,17083.1,17099.9,1886.889
USDM,BTC/USDT,1669847700000,17100.0,17100.0,17060.0,17073.5,1241.538
USDM,BTC/USDT,1669848000000,17073.5,17092.7,17067.6,17081.3,1091.607
USDM,BTC/USDT,1669848300000,17081.2,17098.4,17080.5,17098.4,592.885
USDM,BTC/USDT,1669848600000,17098.3,17111.0,17087.0,17109.1,1038.254
USDM,BTC/USDT,1669848900000,17109.0,17248.3,17102.3,17139.2,12128.998
USDM,BTC/USDT,1669849200000,17139.2,17183.2,17108.6,17142.6,5773.713
USDM,BTC/USDT,1669849500000,17142.6,17154.9,17100.8,17112.1,3083.338
USDM,BTC/USDT,1669849800000,17112.1,17163.9,17110.6,17159.1,2156.149
USDM,BTC/USDT,1669850100000,17159.2,17165.9,17132.0,17152.5,1796.798
USDM,BTC/USDT,1669850400000,17152.5,17180.4,17140.0,17155.2,1839.315
USDM,BTC/USDT,1669850700000,17155.1,17184.2,17150.8,17167.0,2097.287
USDM,BTC/USDT,1669851000000,17166.9,17178.5,17126.0,17134.2,2117.126
USDM,BTC/USDT,1669851300000,17134.1,17177.7,17134.1,17172.2,1812.446
USDM,BTC/USDT,1669851600000,17172.2,17215.0,17161.6,17213.0,3692.701
USDM,BTC/USDT,1669851900000,17213.0,17215.5,17176.4,17194.6,2487.798
USDM,BTC/USDT,1669852200000,17194.6,17199.0,17162.2,17163.5,1863.672
USDM,BTC/USDT,1669852500000,17163.6,17185.3,17144.5,17153.3,1843.519
USDM,BTC/USDT,1669852800000,17153.4,17168.3,17145.9,17154.9,1819.19
USDM,BTC/USDT,1669853100000,17155.0,17171.4,17125.0,17159.3,3034.846
USDM,BTC/USDT,1669853400000,17159.3,17178.6,17156.2,17176.2,1296.513
USDM,BTC/USDT,1669853700000,17176.3,17214.2,17150.0,17157.2,3705.852
USDM,BTC/USDT,1669854000000,17157.2,17222.1,17148.3,17187.3,3947.805
USDM,BTC/USDT,1669854300000,17187.4,17202.0,17180.4,17190.1,1408.104
USDM,BTC/USDT,1669854600000,17190.1,17199.2,17156.0,17168.4,1768.705
USDM,BTC/USDT,1669854900000,17168.4,17168.5,17152.6,17155.2,1302.879
USDM,BTC/USDT,1669855200000,17155.2,17162.1,17142.1,17146.4,1407.811
USDM,BTC/USDT,1669855500000,17146.4,17168.2,17145.2,17151.7,1284.78
USDM,BTC/USDT,1669855800000,17151.7,17156.0,17112.5,17125.0,2762.02
USDM,BTC/USDT,1669856100000,17124.9,17155.0,17124.9,17153.7,1188.498
USDM,BTC/USDT,1669856400000,17153.6,17153.6,17135.8,17143.3,946.042
USDM,BTC/USDT,1669856700000,17143.4,17159.8,17131.6,17136.4,1278.466
USDM,BTC/USDT,1669857000000,17136.4,17136.5,17124.5,17134.5,895.87
USDM,BTC/USDT,1669857300000,17134.5,17149.8,17125.9,17131.4,1043.408
USDM,BTC/USDT,1669857600000,17131.3,17139.2,17121.8,17121.9,968.531
USDM,BTC/USDT,1669857900000,17121.9,17126.6,17100.1,17115.2,2504.072
USDM,BTC/USDT,1669858200000,17115.2,17125.7,17115.0,17123.9,1202.79
USDM,BTC/USDT,1669858500000,17123.9,17134.7,17113.0,17123.8,1154.165
USDM,BTC/USDT,1669858800000,17123.7,17128.8,17121.1,17124.5,384.855
USDM,BTC/USDT,1669859100000,17124.5,17130.6,17116.2,17125.0,657.777
USDM,BTC/USDT,1669859400000,17125.1,17128.5,17116.1,17117.6,502.676
USDM,BTC/USDT,1669859700000,17117.7,17117.7,17100.4,17107.9,1043.699
USDM,BTC/USDT,1669860000000,17107.9,17125.0,17107.8,17123.1,784.006
USDM,BTC/USDT,1669860300000,17123.1,17134.3,17115.3,17133.9,933.805
USDM,BTC/USDT,1669860600000,17133.8,17133.9,17126.0,17129.1,357.342
USDM,BTC/USDT,1669860900000,17129.1,17130.1,17115.9,17119.5,558.139
USDM,BTC/USDT,1669861200000,17119.5,17119.6,17102.8,17109.1,678.507
USDM,BTC/USDT,1669861500000,17109.0,17110.5,17100.3,17106.7,802.933
USDM,BTC/USDT,1669861800000,17106.8,17114.4,17080.0,17092.5,2336.616
USDM,BTC/USDT,1669862100000,17092.5,17104.6,17090.4,17098.6,932.258
USDM,BTC/USDT,1669862400000,17098.6,17111.4,17095.3,17110.4,798.213
USDM,BTC/USDT,1669862700000,17110.5,17131.1,17105.0,17116.4,1598.511
USDM,BTC/USDT,1669863000000,17116.3,17121.9,17113.8,17118.3,592.988
USDM,BTC/USDT,1669863300000,17118.3,17122.3,17110.0,17118.3,379.131
USDM,BTC/USDT,1669863600000,17118.2,17124.5,17116.2,17117.6,445.741
USDM,BTC/USDT,1669863900000,17117.6,17135.9,17117.6,17130.2,1224.717
USDM,BTC/USDT,1669864200000,17130.3,17139.2,17127.3,17132.4,912.947
USDM,BTC/USDT,1669864500000,17132.3,17162.6,17132.3,17154.7,1953.155
USDM,BTC/USDT,1669864800000,17154.6,17162.0,17148.5,17152.2,1164.14
USDM,BTC/USDT,1669865100000,17152.2,17155.0,17140.0,17152.5,886.574
USDM,BTC/USDT,1669865400000,17152.6,17152.6,17141.9,17150.0,418.759
USDM,BTC/USDT,1669865700000,17149.9,17150.0,17137.2,17140.4,453.592
USDM,BTC/USDT,1669866000000,17140.5,17142.0,17132.5,17140.9,329.384
USDM,BTC/USDT,1669866300000,17140.8,17151.8,17135.8,17137.6,669.856
USDM,BTC/USDT,1669866600000,17137.6,17150.0,17135.8,17146.3,408.513
USDM,BTC/USDT,1669866900000,17146.3,17147.6,17135.6,17143.8,331.688
USDM,BTC/USDT,1669867200000,17143.8,17150.7,17124.0,17150.6,1303.414
USDM,BTC/USDT,1669867500000,17150.6,17158.4,17149.5,17158.4,862.006
USDM,BTC/USDT,1669867800000,17158.3,17159.1,17151.7,17154.7,634.761
USDM,BTC/USDT,1669868100000,17154.7,17158.0,17141.0,17143.4,891.698
USDM,BTC/USDT,1669868400000,17143.5,17146.8,17139.6,17145.3,534.259
USDM,BTC/USDT,1669868700000,17145.3,17156.5,17141.7,17156.5,513.235
USDM,BTC/USDT,1669869000000,17156.5,17161.1,17150.3,17150.4,596.816
USDM,BTC/USDT,1669869300000,17150.3,17150.4,17130.3,17134.3,1247.525
USDM,BTC/USDT,1669869600000,17134.3,17142.9,17131.7,17141.6,578.371
USDM,BTC/USDT,1669869900000,17141.5,17146.0,17138.2,17141.9,435.519
USDM,BTC/USDT,1669870200000,17141.9,17142.0,17131.1,17132.3,741.624
USDM,BTC/USDT,1669870500000,17132.3,17135.5,17125.6,17133.0,430.878
USDM,BTC/USDT,1669870800000,17133.1,17137.7,17120.9,17126.4,835.45
USDM,BTC/USDT,1669871100000,17126.4,17135.6,17126.4,17129.1,513.747
USDM,BTC/USDT,1669871400000,17129.1,17141.3,17126.5,17140.1,595.396
USDM,BTC/USDT,1669871700000,17140.1,17145.0,17138.3,17140.9,479.02
USDM,BTC/USDT,1669872000000,17140.9,17141.0,17132.0,17136.9,398.375
USDM,BTC/USDT,1669872300000,17136.9,17137.0,17126.9,17134.9,356.309
USDM,BTC/USDT,1669872600000,17134.9,17139.5,17103.0,17103.0,2150.746
USDM,BTC/USDT,1669872900000,17103.1,17115.6,17083.3,17095.5,2110.821
USDM,BTC/USDT,1669873200000,17095.5,17103.8,17080.2,17087.0,1673.485
USDM,BTC/USDT,1669873500000,17087.1,17099.6,17054.0,17094.8,3146.071
USDM,BTC/USDT,1669873800000,17094.9,17105.0,17090.0,17096.4,726.539
USDM,BTC/USDT,1669874100000,17096.5,17111.6,17096.5,17105.3,832.808
USDM,BTC/USDT,1669874400000,17105.3,17110.9,17101.0,17106.2,709.893
USDM,BTC/USDT,1669874700000,17106.1,17115.4,17105.0,17109.4,637.581
USDM,BTC/USDT,1669875000000,17109.5,17110.8,17095.1,17099.0,663.332
USDM,BTC/USDT,1669875300000,17099.1,17103.8,17087.1,17089.5,857.366
USDM,BTC/USDT,1669875600000,17089.5,17094.9,17087.9,17088.0,403.399
USDM,BTC/USDT,1669875900000,17088.1,17098.0,17088.0,17091.1,593.547
USDM,BTC/USDT,1669876200000,17091.2,17094.4,17081.9,17086.0,614.768
USDM,BTC/USDT,1669876500000,17085.9,17086.1,17081.1,17084.9,530.157
USDM,BTC/USDT,1669876800000,17084.9,17107.3,17084.9,17104.6,962.18
USDM,BTC/USDT,1669877100000,17104.5,17118.5,17101.1,17118.5,1044.973
USDM,BTC/USDT,1669877400000,17118.5,17123.3,17113.1,17114.9,775.62
USDM,BTC/USDT,1669877700000,17114.9,17116.8,17110.2,17114.0,401.309
USDM,BTC/USDT,1669878000000,17113.9,17116.5,17105.6,17105.6,573.582
USDM,BTC/USDT,1669878300000,17105.7,17106.0,17095.0,17102.7,636.278
USDM,BTC/USDT,1669878600000,17102.7,17104.0,17090.5,17103.9,587.176
USDM,BTC/USDT,1669878900000,17103.9,17110.9,17099.3,17110.9,482.768
USDM,BTC/USDT,1669879200000,17110.9,17114.1,17100.3,17100.3,525.538
USDM,BTC/USDT,1669879500000,17100.3,17105.0,17098.6,17103.9,358.463
USDM,BTC/USDT,1669879800000,17103.9,17105.8,17094.8,17097.0,490.668
USDM,BTC/USDT,1669880100000,17097.0,17114.0,17095.5,17111.3,533.239
USDM,BTC/USDT,1669880400000,17111.3,17114.5,17107.5,17113.4,488.916
USDM,BTC/USDT,1669880700000,17113.3,17115.0,17104.2,17107.1,322.16
USDM,BTC/USDT,1669881000000,17107.1,17107.2,17072.0,17080.1,1347.921
USDM,BTC/USDT,1669881300000,17080.1,17092.3,17056.3,17062.6,1632.102
